_normalized_mun_cod_ibge,_normalized_mun_slug,_quadrienio,vlr_investimento_sum,vlr_repasse_financiamento_sum,vlr_contrapartida_sum
2303709,caucaia-ce,,95804485.37000002,82788025.13,13016460.24
2303907,chaval-ce,2018-2021,681903,674903,7000
2303709,caucaia-ce,2014-2017,227013189.37,169664471.37,57348718
2303808,cedro-ce,,3261703.73,3191541,70162.73
2303808,cedro-ce,2014-2017,650878.0800000001,630160,20718.08
2303907,chaval-ce,,1397450.4100000001,1376826.67,20623.739999999998
2303931,choro-ce,,2475856,2455456,20400
2303956,chorozinho-ce,,1988835.1700000002,1948000,40835.17
2303956,chorozinho-ce,2014-2017,1051369.97,1034250,17119.97
2304004,coreau-ce,,5018627.09,4879935.27,138691.82
2304004,coreau-ce,2018-2021,2268514.5,2081990.78,186523.72
2304004,coreau-ce,2014-2017,2544106.81,2509427,34679.810000000005
2304103,crateus-ce,,7140895.879999999,6591961.39,548934.49
2304103,crateus-ce,2014-2017,2664878.0199999996,2603417.3600000003,61460.65999999999
2304202,crato-ce,,9475101.64,7873953.27,1601148.37
2304202,crato-ce,2014-2017,1442536.98,1428450,14086.98
2304236,croata-ce,,1705378.69,1634550,70828.69
2304236,croata-ce,2014-2017,1633417.6099999999,1631784.0499999998,1633.56
2304251,cruz-ce,,8104507.840000001,7509251.04,595256.7999999999
2304251,cruz-ce,2018-2021,2731010.9099999997,2709931.98,21078.93
2304269,deputado-irapuan-pinheiro-ce,,732867.91,705127.5,27740.41
2304269,deputado-irapuan-pinheiro-ce,2018-2021,1433635.4300000002,1421440,12195.43
2304269,deputado-irapuan-pinheiro-ce,2014-2017,1872147.34,1773200,98947.34000000001
2304277,erere-ce,,2054264.05,1963640,90624.05
2304277,erere-ce,2018-2021,298500,295366.67,3133.33
2304285,eusebio-ce,,6657059.330000001,5877100,779959.3300000001
2304285,eusebio-ce,2018-2021,20429754.65,19150382,1279372.65
2304301,farias-brito-ce,2018-2021,938865.27,911877.39,26987.88
2304350,forquilha-ce,2018-2021,3381818.5300000003,3284374.29,97444.24
2304459,fortim-ce,2018-2021,5372062.21,5050286.9,321775.31
2304954,guaiuba-ce,2018-2021,812053.47,811224.04,829.4300000000001
2304285,eusebio-ce,2014-2017,867797,866120,1677
2304301,farias-brito-ce,,2430732.81,2327479.19,103253.62
2304301,farias-brito-ce,2014-2017,2055358.4,2021850,33508.4
2304350,forquilha-ce,,11060308.47,10576903,483405.47
2304608,general-sampaio-ce,2018-2021,838949.1299999999,796638.19,42310.94
2304905,groairas-ce,2018-2021,547027.4,480000,67027.4
2304350,forquilha-ce,2014-2017,2031419.0899999999,1984650.74,46768.350000000006
2304400,fortaleza-ce,,4392216427.2300005,3660042614.04,732173813.1899999
2304400,fortaleza-ce,2018-2021,2065401.69,1945567.87,119833.81999999999
2305209,hidrolandia-ce,2018-2021,882636.59,863680,18956.59
2305233,horizonte-ce,2018-2021,32114281.13,30490299,1623982.1300000001
2305332,ibicuitinga-ce,2018-2021,2880227.44,2870210,10017.44
2302503,brejo-santo-ce,2014-2017,2060338.1099999999,2033200.74,27137.37
2304400,fortaleza-ce,2014-2017,1231659599.72,1001783477.75,229876121.97
2304459,fortim-ce,,1871016.57,1814880,56136.57
2304707,granja-ce,2018-2021,14830489.010000002,14350621,479868.01000000007
2304459,fortim-ce,2014-2017,718638.47,689500,29138.47
2304509,frecheirinha-ce,,4638334.8100000005,4326071,312263.81000000006
2304509,frecheirinha-ce,2014-2017,753558.22,738950,14608.22
2304608,general-sampaio-ce,,839628.6499999999,775150,64478.65
2304657,graca-ce,,2271313.27,2198610,72703.27
2304707,granja-ce,,10261659.2,9640332.51,621326.6900000001
2304707,granja-ce,2014-2017,5922786.219999999,5742306.58,180479.64
2304806,granjeiro-ce,,1033894,1028269,5625
2304905,groairas-ce,,2001591.12,1956932.38,44658.74
2304905,groairas-ce,2014-2017,987195,986200,995
2304954,guaiuba-ce,,5369132.13,5303325.390000001,65806.73999999999
2304954,guaiuba-ce,2014-2017,561192.5399999999,560631.35,561.19
2305001,guaraciaba-do-norte-ce,,1306914.2899999998,1191150,115764.29000000001
2305001,guaraciaba-do-norte-ce,2018-2021,904542.77,902298.85,2243.92
2305001,guaraciaba-do-norte-ce,2014-2017,1027696.59,987600,40096.59
2305100,guaramiranga-ce,,1122000,1092000,30000
2305209,hidrolandia-ce,,3696708.99,3663307.5300000003,33401.46
2305209,hidrolandia-ce,2014-2017,554980.41,541150,13830.41
2305233,horizonte-ce,,25025348.73,22258336.4,2767012.3300000005
2305233,horizonte-ce,2014-2017,12550764.700000001,11315785.86,1234978.8399999999
2305266,ibaretama-ce,,2366168.37,2334616.67,31551.699999999997
2305308,ibiapina-ce,2018-2021,366081.29,365714.29,367
2305266,ibaretama-ce,2014-2017,250000,245850,4150
2305308,ibiapina-ce,,3838874.33,3641433,197441.33
2305308,ibiapina-ce,2014-2017,761374.11,743824.78,17549.329999999998
2305332,ibicuitinga-ce,,1287687.8399999999,1208566.47,79121.37
2305357,icapui-ce,,1918530.8900000001,1833152.38,85378.51
2305407,ico-ce,,1518745.5,1358750,159995.5
2305407,ico-ce,2014-2017,3591783.34,3425819,165964.34
2305506,iguatu-ce,2014-2017,14011653.6,13369284,642369.6000000001
2305506,iguatu-ce,,23882797.93,21597405.69,2285392.2399999998
2305605,independencia-ce,,519436.37,492512.61,26923.760000000002
2305605,independencia-ce,2018-2021,2007251.47,1823754.78,183496.69
2306108,iraucuba-ce,2018-2021,2076295.6800000002,1927263.42,149032.25999999998
2307007,jaguaruana-ce,2018-2021,895797.3200000001,464631,431166.32
2305605,independencia-ce,2014-2017,1299273.53,1297183.26,2090.27
2305654,ipaporanga-ce,,3260281.62,3119226.67,141054.94999999998
2305704,ipaumirim-ce,,505107.5,491700,13407.5
2305704,ipaumirim-ce,2018-2021,969911.96,962208,7703.96
2305803,ipu-ce,2018-2021,4790919,4785919,5000
2306207,itaicaba-ce,2018-2021,840028.81,719960,120068.81
2305704,ipaumirim-ce,2014-2017,250000,245850,4150
2305803,ipu-ce,,2204796.7,2119622.35,85174.35
2306306,itapaje-ce,2018-2021,1861121.3099999998,1774695.95,86425.36
2305803,ipu-ce,2014-2017,3077234.09,3061700,15534.09
2305902,ipueiras-ce,,1146212.79,1117600,28612.79
2305902,ipueiras-ce,2018-2021,1410521.22,960019,450502.22
2306009,iracema-ce,,103370,98200,5170
2306009,iracema-ce,2018-2021,4376564.61,4145775,230789.61
2306801,jaguaribara-ce,2018-2021,2625261,2621261,4000
2306009,iracema-ce,2014-2017,2894881.37,2833913.4,60967.97
2306108,iraucuba-ce,,602362.5,586250,16112.5
2306900,jaguaribe-ce,2018-2021,3446687.65,3328313.7,118373.95000000001
2306108,iraucuba-ce,2014-2017,665728.22,665037.32,690.9
2306207,itaicaba-ce,,755338.42,720000,35338.42
2306256,itaitinga-ce,2018-2021,911234.1000000001,799199.24,112034.86
2306207,itaicaba-ce,2014-2017,1378443.71,1233450,144993.71000000002
2306256,itaitinga-ce,,7911242.83,7647789,263453.83
2306553,itarema-ce,2018-2021,6019313.74,5913946.18,105367.56
2306256,itaitinga-ce,2014-2017,1860433.52,1725150,135283.52
2306306,itapaje-ce,,4476587.119999999,4387180,89407.12
2306306,itapaje-ce,2014-2017,2452554.7,2436559.96,15994.74
2306405,itapipoca-ce,,6052065.33,5763854,288211.33
2306405,itapipoca-ce,2018-2021,3764498.76,3622476.01,142022.75
2306405,itapipoca-ce,2014-2017,1052057.1099999999,1035650,16407.11
2306504,itapiuna-ce,,4200211.59,4133283.4,66928.19
2306504,itapiuna-ce,2018-2021,3420309.1500000004,3373927.6799999997,46381.47
2306504,itapiuna-ce,2014-2017,246484.12,245850,634.12
2306553,itarema-ce,,8841880.530000001,8024841.36,817039.1699999999
2307205,jati-ce,2018-2021,272000,270476.19,1523.81
2306553,itarema-ce,2014-2017,4441186.09,4382831.9399999995,58354.149999999994
2306603,itatira-ce,,8019843.9399999995,7871091.83,148752.11
2306702,jaguaretama-ce,,1778205.5899999999,1764345,13860.59
2306702,jaguaretama-ce,2014-2017,2300867.74,2270500,30367.74
2306801,jaguaribara-ce,,2534188.49,2510017,24171.489999999998
2306801,jaguaribara-ce,2014-2017,406434.79,394200,12234.79
2306900,jaguaribe-ce,,4780496.12,4571348,209148.12
2306900,jaguaribe-ce,2014-2017,2606331.6799999997,2539621.74,66709.94
2307007,jaguaruana-ce,,3354335.55,3270877.54,83458.01
2307106,jardim-ce,2014-2017,303533.02,295300,8233.02
2307106,jardim-ce,,239856,238856,1000
2307205,jati-ce,,711174,665776.19,45397.81
2307205,jati-ce,2014-2017,500000,491700,8300
2307254,jijoca-de-jericoacoara-ce,,1057077.3900000001,1051877.3900000001,5200
2307254,jijoca-de-jericoacoara-ce,2018-2021,1054522.15,938452.38,116069.76999999999
2307304,juazeiro-do-norte-ce,2018-2021,13552151.68,9565615.81,3986535.87
2307403,jucas-ce,2018-2021,2575378.0599999996,2551013.19,24364.87
2307502,lavras-da-mangabeira-ce,2018-2021,1150191.5699999998,1135632.18,14559.39
2307700,maranguape-ce,2018-2021,4531416.35,3547728.51,983687.84
2308005,massape-ce,2018-2021,239750,238750,1000
2307254,jijoca-de-jericoacoara-ce,2014-2017,904351.91,778353.96,125997.95
2307304,juazeiro-do-norte-ce,2014-2017,8410581.64,7385771.51,1024810.13
2307304,juazeiro-do-norte-ce,,10172790.98,8711862,1460928.98
2307403,jucas-ce,,448657.45,416033.8,32623.65
2307635,madalena-ce,2018-2021,3951878.87,3563233.56,388645.30999999994
2307809,marco-ce,2018-2021,1948344.51,1910443,37901.51
2308377,miraima-ce,2018-2021,1474995.08,1468357.26,6637.82
2307403,jucas-ce,2014-2017,1089664.16,1085100,4564.16
2307502,lavras-da-mangabeira-ce,,6325396.430000001,5984434.8,340961.63
2308401,missao-velha-ce,2018-2021,1226692.37,1200867,25825.37
2307502,lavras-da-mangabeira-ce,2014-2017,2997755.47,2962800,34955.47
2307601,limoeiro-do-norte-ce,,6221416.14,5561027.39,660388.75
2307635,madalena-ce,,2452651.12,2378844.64,73806.48
2307635,madalena-ce,2014-2017,263673.15,245850,17823.15
2307650,maracanau-ce,,29417213.22,24072489.599999998,5344723.620000001
2307650,maracanau-ce,2014-2017,20046756.29,18318310.95,1728445.34
2307700,maranguape-ce,,14956681.08,13569001,1387680.0799999998
2308609,monsenhor-tabosa-ce,2018-2021,1398559.28,1392981.3900000001,5577.89
2307700,maranguape-ce,2014-2017,2488988.76,1700518.6099999999,788470.15
2307809,marco-ce,,4733511.66,4598040.67,135470.99
2307908,martinopole-ce,2018-2021,1039972.42,1033972.67,5999.75
2308708,morada-nova-ce,2018-2021,443485.72,292500,150985.72
2308807,moraujo-ce,2018-2021,745062.6200000001,744317.56,745.06
2307809,marco-ce,2014-2017,522817.25,493100,29717.25
2307908,martinopole-ce,,2933811.05,2878716,55095.05
2307908,martinopole-ce,2014-2017,803100,788400,14700
2308005,massape-ce,,4153998.1300000004,3950100,203898.13
2308203,meruoca-ce,2018-2021,372343.69,365714.29,6629.4
2308005,massape-ce,2014-2017,2543437.35,2467607.95,75829.4
2308104,mauriti-ce,2014-2017,6905628.68,6621667.93,283960.75
2308104,mauriti-ce,,2809620.58,2741946.39,67674.19
2308203,meruoca-ce,,2779380.95,2714195,65185.94999999999
2308203,meruoca-ce,2014-2017,251591.72,245850,5741.72
2308302,milagres-ce,,4154276.67,4020634.62,133642.05
2308302,milagres-ce,2014-2017,295300,295300,0
2308351,milha-ce,2014-2017,255923.02,245850,10073.02
2308351,milha-ce,,3640494,3636494,4000
2308377,miraima-ce,,2194572.87,2137909.04,56663.829999999994
2308377,miraima-ce,2014-2017,2195945.61,2146824.26,49121.35
2308401,missao-velha-ce,,1660331.53,1622477.3900000001,37854.14
2308500,mombaca-ce,,1757303.06,1670515.4,86787.66
2308500,mombaca-ce,2018-2021,462000.1,460952.38,1047.72
2308500,mombaca-ce,2014-2017,2530962.34,2515214.63,15747.71
2308609,monsenhor-tabosa-ce,,311074.27,303650,7424.27
2308609,monsenhor-tabosa-ce,2014-2017,941073.86,930535.99,10537.87
2308708,morada-nova-ce,,4114838,3973871.8,140966.2
2308708,morada-nova-ce,2014-2017,512824,493100,19724
2308807,moraujo-ce,,216180,216180,0
2308906,morrinhos-ce,,2040978.0499999998,1869729.3599999999,171248.69
2308906,morrinhos-ce,2018-2021,1470155.43,1468590.43,1565
2309201,nova-olinda-ce,2018-2021,912093.21,885157.38,26935.83
2308906,morrinhos-ce,2014-2017,493615.9,493100,515.9
2309003,mucambo-ce,,2079551.43,1968200,111351.43
2309300,nova-russas-ce,2018-2021,15523307.92,15312258,211049.92
2309458,ocara-ce,2018-2021,1691931.36,1658544.06,33387.3
2309508,oros-ce,2018-2021,2593000,2590038.32,2961.68
2310209,paracuru-ce,2018-2021,1545022.82,1498246.8599999999,46775.96
2310258,paraipaba-ce,2018-2021,3847447,3843447,4000
2309003,mucambo-ce,2014-2017,595490.75,580710,14780.75
2309102,mulungu-ce,,2159466.3,2098653.2800000003,60813.020000000004
2309102,mulungu-ce,2014-2017,705184.8,693684.46,11500.34
2309201,nova-olinda-ce,,623393.49,578500,44893.490000000005
2309706,pacatuba-ce,2018-2021,10967219.93,10101393,865826.93
2309201,nova-olinda-ce,2014-2017,2188840.74,2186650.74,2190
2309300,nova-russas-ce,,25751130.41,25480947.38,270183.02999999997
2309409,novo-oriente-ce,,5604283.140000001,5500760,103523.14
2309409,novo-oriente-ce,2018-2021,12957133.85,12701414.190000001,255719.66
2309409,novo-oriente-ce,2014-2017,873936.49,837850,36086.49
2309458,ocara-ce,,2480075.43,2458204,21871.43
2309508,oros-ce,,2876342.49,2823804,52538.49
2310506,pedra-branca-ce,2018-2021,3923084.0200000005,3919032.67,4051.35
2309508,oros-ce,2014-2017,3321924.2199999997,3317706.5,4217.72
2309607,pacajus-ce,,6241180.18,5922962.13,318218.05000000005
2309607,pacajus-ce,2018-2021,873929.7,780406,93523.70000000001
2309805,pacoti-ce,2018-2021,931123.8,921904.76,9219.04
2310852,pindoretama-ce,2018-2021,961233.22,960233.22,1000
2309607,pacajus-ce,2014-2017,4412179.5200000005,4211214.7,200964.82
2309706,pacatuba-ce,,10053225.32,9035315.93,1017909.3899999999
2310308,parambu-ce,2018-2021,2235777.4,2172419.33,63358.07
2309706,pacatuba-ce,2014-2017,960302.99,958382.38,1920.61
2309805,pacoti-ce,,2029084.4799999997,1934970,94114.48
2309805,pacoti-ce,2014-2017,1093452.95,843285.3600000001,250167.58999999997
2309904,pacuja-ce,,343136.72,299340,43796.72
2310001,palhano-ce,,245850,245850,0
2310001,palhano-ce,2014-2017,395000,394200,800
2310100,palmacia-ce,,597917.4,589341.98,8575.42
2310209,paracuru-ce,,4808073.260000001,4429820.9,378252.36
2310407,paramoti-ce,2018-2021,402825.2,287306,115519.2
2310209,paracuru-ce,2014-2017,1640406.0599999998,1578200,62206.06
2310258,paraipaba-ce,,3067442.04,2960859.1,106582.94
2310308,parambu-ce,,13365324.600000001,12497516.8,867807.7999999999
2310308,parambu-ce,2014-2017,8139082.21,7699253.949999999,439828.25999999995
2310407,paramoti-ce,,963922.48,915150,48772.479999999996
2310506,pedra-branca-ce,,3344436.6899999995,3207577.7,136858.99
2310506,pedra-branca-ce,2014-2017,3820102.2900000005,3746831.89,73270.4
2310605,penaforte-ce,,365770.27,353240,12530.27
2310704,pentecoste-ce,,4043931.0199999996,3851600,192331.02
2310704,pentecoste-ce,2018-2021,6865638.98,5937465,928173.98
2310704,pentecoste-ce,2014-2017,1017210.8300000001,936389.3,80821.53
2310803,pereiro-ce,,2854899.77,2791720,63179.770000000004
2310803,pereiro-ce,2014-2017,642050,640050,2000
2310852,pindoretama-ce,,1670878.86,1613575.4,57303.46
2310852,pindoretama-ce,2014-2017,470279,469808.25,470.75
2310902,piquet-carneiro-ce,,1928000.71,1884681.3900000001,43319.32
2310902,piquet-carneiro-ce,2018-2021,4800000,4785919,14081
2310951,pires-ferreira-ce,2018-2021,1100299.27,893607.38,206691.88999999998
2310902,piquet-carneiro-ce,2014-2017,2608177.0599999996,2414152.62,194024.44
2310951,pires-ferreira-ce,,3417757,3373200,44557
2311207,potengi-ce,2018-2021,272413.71,270476.19,1937.52
2310951,pires-ferreira-ce,2014-2017,1710616.4699999997,1618894.81,91721.66
2311009,poranga-ce,,532968.34,493100,39868.34
2311108,porteiras-ce,2018-2021,1208800,1193856,14944
2311231,potiretama-ce,2018-2021,246560.95,238856,7704.95
2311306,quixada-ce,2018-2021,2178037.04,2156973,21064.04
2312205,santa-quiteria-ce,2018-2021,1913820.47,1911906.14,1914.33
2311009,poranga-ce,2014-2017,1272641.22,1233450,39191.22
2311108,porteiras-ce,,356359.57999999996,340000,16359.58
2311207,potengi-ce,2014-2017,550602.7,541150,9452.7
2311207,potengi-ce,,275000,270476.19,4523.81
2311231,potiretama-ce,,3972215.7199999997,3843729.24,128486.48000000001
2312502,sao-joao-do-jaguaribe-ce,2018-2021,933313.45,931986.62,1326.83
2311231,potiretama-ce,2014-2017,794218.11,793423.89,794.22
2311264,quiterianopolis-ce,,9136220.27,9087232,48988.270000000004
2311264,quiterianopolis-ce,2018-2021,10519705.879999999,10398505.67,121200.20999999999
2311264,quiterianopolis-ce,2014-2017,3678602.1500000004,3408577,270025.15
2311306,quixada-ce,,14696772.2,13937560.24,759211.96
2311355,quixelo-ce,2018-2021,543532.14,539232.14,4300
2311504,quixere-ce,2018-2021,527127.95,481104,46023.95
2311306,quixada-ce,2014-2017,967892.95,936750,31142.949999999997
2311355,quixelo-ce,,4420631.21,4371929,48702.21
2311355,quixelo-ce,2014-2017,250000,245850,4150
2311405,quixeramobim-ce,,2432522.56,2117800,314722.56
2311405,quixeramobim-ce,2014-2017,4662265.59,4453715.74,208549.85
2311504,quixere-ce,,1951066.3900000001,1946896.3900000001,4170
2311504,quixere-ce,2014-2017,864919.0800000001,837850,27069.079999999998
2311603,redencao-ce,,827810.86,806780,21030.86
2311603,redencao-ce,2014-2017,500000,493100,6900
2311702,reriutaba-ce,,11987862.37,11964105.12,23757.25
2311702,reriutaba-ce,2018-2021,526848.22,480622,46226.22
2311702,reriutaba-ce,2014-2017,1326505.8,1261449.78,65056.020000000004
2311801,russas-ce,,4363768.47,4193431.8,170336.67
2311801,russas-ce,2018-2021,7199807.970000001,6269510.95,930297.02
2311959,salitre-ce,2018-2021,1914356,1912356,2000
2311801,russas-ce,2014-2017,4135897.2,4065628.04,70269.16
2311900,saboeiro-ce,,2084361.95,2045119,39242.95
2311900,saboeiro-ce,2018-2021,1917356,1912356,5000
2312403,sao-goncalo-do-amarante-ce,2018-2021,2293043.71,2232067.87,60975.84
2311900,saboeiro-ce,2014-2017,295800,295300,500
2311959,salitre-ce,,3091244.3899999997,2950507.39,140737
2312007,santana-do-acarau-ce,,3357842.4699999997,3198945.4,158897.07
2312007,santana-do-acarau-ce,2014-2017,1283016.02,1263232.5,19783.52
2312106,santana-do-cariri-ce,,1422960.05,1370210,52750.04999999999
2312205,santa-quiteria-ce,,3293260.4,3227261.6300000004,65998.77
2312304,sao-benedito-ce,,2405346.5700000003,2278025,127321.56999999999
2312403,sao-goncalo-do-amarante-ce,,3292720.05,3240352.38,52367.670000000006
2312403,sao-goncalo-do-amarante-ce,2014-2017,2721066.41,2109460,611606.41
2312601,sao-luis-do-curu-ce,,3132518.33,2997407.39,135110.94
2312601,sao-luis-do-curu-ce,2014-2017,815953.98,788400,27553.98
2312700,senador-pompeu-ce,,6120270.12,5995156.390000001,125113.73000000001
2312700,senador-pompeu-ce,2018-2021,1450261.4100000001,1441123,9138.41
2312809,senador-sa-ce,2018-2021,558277.87,556190.48,2087.39
2312908,sobral-ce,2018-2021,1163675.62,960019,203656.62
2313005,solonopole-ce,2018-2021,4126019.02,4121419,4600.02
2313203,tamboril-ce,2018-2021,789277.0800000001,768410,20867.08
2313252,tarrafas-ce,2018-2021,244647.13,238856,5791.13
2313302,taua-ce,2018-2021,20509496.32,20306432,203064.32
2313500,trairi-ce,2018-2021,1484547.39,1468590.43,15956.960000000001
2312700,senador-pompeu-ce,2014-2017,416294.96,394200,22094.96
2312908,sobral-ce,,17132201.71,14926542.56,2205659.1500000004
2312908,sobral-ce,2014-2017,4053474.14,3705950,347524.14
2313005,solonopole-ce,,1494809.6500000001,1462408.06,32401.59
2313104,tabuleiro-do-norte-ce,2018-2021,1120358.96,1025668.4400000001,94690.51999999999
2313708,umari-ce,2018-2021,943041.38,942056.38,985
2313757,umirim-ce,2018-2021,4518780.140000001,4275558.5600000005,243221.58
2313005,solonopole-ce,2014-2017,1893734.15,1832000,61734.15
2313104,tabuleiro-do-norte-ce,,428578.43,375587.5,52990.93
2313104,tabuleiro-do-norte-ce,2014-2017,1663146.41,1623257.87,39888.54
2313203,tamboril-ce,,2156976.85,2009183.46,147793.39
2313252,tarrafas-ce,,915178.4199999999,847740,67438.42
2313302,taua-ce,,19178600.159999996,17909475.02,1269125.1399999997
2313302,taua-ce,2014-2017,12244118.98,11145815.66,1098303.3199999998
2313351,tejucuoca-ce,,2736282.09,2673672.6,62609.490000000005
2313351,tejucuoca-ce,2018-2021,2601000,2594597,6403
2313401,tiangua-ce,2018-2021,9795969.67,8151632.46,1644337.21
2400208,acu-rn,2018-2021,1628535.7,1248602,379933.7
2313351,tejucuoca-ce,2014-2017,846372.71,792572.5900000001,53800.119999999995
2313401,tiangua-ce,,13657688.629999997,12687974.469999999,969714.16
2313401,tiangua-ce,2014-2017,2112446.02,2046672.28,65773.74
2313500,trairi-ce,,2548857.37,2457131,91726.37
2313559,tururu-ce,,3571683.11,3395852.41,175830.7
2313609,ubajara-ce,2018-2021,3657228.1900000004,3621230.67,35997.52
2314003,varzea-alegre-ce,2018-2021,4339683.9,4269300.21,70383.69
2400307,afonso-bezerra-rn,2018-2021,749882.19,748082.19,1800
2313559,tururu-ce,2014-2017,797471.76,756310.3400000001,41161.42
2313609,ubajara-ce,,6715176.48,6429610,285566.48
2313757,umirim-ce,,2187181.16,2025824.15,161357.01
2313757,umirim-ce,2014-2017,2074793.4,1970780.79,104012.61
